DWT,mmsi
,413380871
,413380878
,413380879
,1290518
,413774106
,413380891
,413380894
,613003551
,351646001
,351646002
,351646009
,413774147
,413905230
,413774159
,413905231
,413774167
,373404014
,412332399
,413512060
,613003645
,620999039
,413512063
"47,500",413381010
47684,413381010
,413249938
,413774233
,413774234
,413774246
,413249960
,413774249
,413905322
,413774251
,222015916
,413774253
,413774255
,413249970
,413512120
,413249980
,413249981
,413512126
,413249983
,620999105
,413512130
,413512131
"52,300",413381060
52301,413381060
,413381061
,620999110
,413381063
,413381062
,413512139
,413381068
"12,000",413381070
,620999119
,413381071
,413512147
,413381077
,413774294
,620999135
,413381091
,413381094
,413381103
,356758001
,356758002
,413381107
,413381106
,256619004
"74,300",413119000
,413119002
,413119003
,413119006
,312980003
,413774379
,413250091
,212841007
,413250095
,413250106
,413381180
39252,413381180
,413381182
,413381183
,413774399
,413774401
,413774424
,412463708
,413774432
,413512290
,413512291
,413512295
,413512298
,413512302
,413512303
,413512306
,413512307
,413774454
"92,000",210875000
,413512320
,413512321
,413512322
,413512324
,413512326
,413512328
,413512329
,413512332
,413774479
,413512335
,413512336
,413512337
,413774482
,413512339
,413774487
,412856985
"57,000",414692000
,414692001
,414692002
,414692003
,414692005
,414692008
,414692009
,413381291
,414692013
,414692014
,413381295
,414692015
,414692016
,414692018
,413381299
,414692019
,413905591
,413381306
,374584007
,413774544
,413381340
,413381341
,413381342
,413381343
,412332776
,413905644
1064,413905655
2932,413905666
,356234001
,356234006
,412070680
"175,000",477999900
,477999901
,477999902
,477999903
,413774624
,563196701
,412332830
,412332831
"5,000",413512480
,413250350
,413250351
"53,300",414430000
,414430001
,414430002
,414430004
,412463927
,413774657
,413774678
,413774679
,413512537
,413512538
,413774693
,565425007
"74,300",414299000
,414299001
,414299002
,565425017
,414299007
,413774723
,412464030
,413250470
,412464040
,413774762
,412464046
,477737903
,413250481
,413250482
,413774773
,413250492
,413250493
"29,500",413512640
,413512641
,413512642
,413512643
,413512645
,413381574
,413512646
,413512647
,413512648
,413512649
,414168006
,413512652
,413512653
,414168014
,413512654
,414168015
,413512656
,413512657
,413512658
,414168018
,413512655
,413905887
,563196900
,413512680
,413512682
,413512685
,563196909
,563196910
,413512687
,413774833
,563196916
,413774838
,563196919
,413512696
,563196918
,413905913
,413512698
,413250560
,413774851
,413774854
,413774855
,413774856
,412333065
,413774858
,477213708
,414037005
,413774862
,414037007
,413250575
,413250577
,414037017
,312063002
,412333083
,413774876
,312063005
,413774879
,413774882
,412202020
,412333101
,413512750
,412464178
,43889738
,413381721
,413774938
,413381723
,413381724
,413381725
,413381726
,413381730
,413906019
"4,900",413512810
,413381739
,413512811
,413512814
,413250671
,413250670
,17806451
,413906037
,413512826
,413250686
,413250687
,413774983
,413774989
,413774994
,413774995
,412464280
,413775003
,412464283
,413775004
,412464285
,413775012
,413775013
,413775024
,457422013
,413512895
,240760001
,413775044
,413381831
"203,300",566605000
,160281800
,413775051
,413381838
,413775059
,100906201
,413644000
,413775078
,413775084
,413381870
,229750000
,413381880
,413775103
,413775116
,413775123
,413775124
,413775126
,564639000
,564639003
,564639005
,413381919
,413512991
,657437990
,413906216
,413775162
,413381950
,413381951
,412333375
,413775171
,413906258
,353351001
,353351002
,413381980
,413381981
,413381982
,413381983
,412418729
,413250920
,413250921
,413250922
,413775219
"43,800",413513080
,413513081
,413775226
,412333432
,412333433
,413513085
,412333441
,413250950
,413906315
,413775243
,229488013
,413775244
,413775252
,413775262
,413775264
,353220001
,413775266
,413775265
,413775267
,413775270
,353220011
,353220012
,353220017
,412464577
,413513171
,413513174
,413513178
,413906394
,413513182
,413513183
,413775335
,353089000
,413775336
,413775338
,412333557
,413906422
,413775351
,353089018
,413382141
,413382142
,413382143
,413906454
,477345303
"45,900",413513240
,413513241
,413513242
,413775388
,413382180
,413382181
,413382182
,373012011
,413382188
,413382189
,413382190
,413382191
,373012015
,413775408
,413382196
,413382198
,413382210
,116635203
,116635204
,413775429
,413775433
,413251150
,413251151
,413775447
,413251160
,413775448
,413251161
,413251162
1020,413775452
,413251164
,413251166
,413251167
,413775457
,413906538
,413906539
,413906542
,413906551
,412464768
,922072714
,922072715
,922072716
,922072717
,413775504
,624015001
,413906596
,413382310
,413775532
,413775535
"57,000",354531000
,354531001
,354531002
,354531003
,414562000
,414562001
,477345502
,413775583
"47,500",413513440
,413775585
,413513447
,413906665
,413775602
,413775605
,413775611
,413775614
,413775621
,413906694
,413513480
,413513481
"57,000",414431000
,414431001
"34,900",413251360
,413251366
,413382440
,413251369
,413382441
,413382442
,413251372
,413251376
,413775665
,413382450
,413382451
,413251377
,412333877
,413382454
,412333879
,413382455
,413382458
,413382459
,413382462
,413382463
,413775681
,412333893
,412333894
,412333895
,413382470
,413382471
,413775689
,413382478
,413382479
,413382486
,413775707
,413775712
,563197800
,215857000
,215857005
,413775728
,413513590
,413775738
,413906811
,413775741
,413513599
,413775743
,372357001
,413775761
,372357017
,413382561
,413382562
,414300066
,413906851
,413382565
,413382563
,413382564
,413382568
,413382566
,413382567
,413382571
,413382569
,413382570
,413382572
,413382574
,413382576
,413382575
,413906865
,413382579
,413513660
,441432000
,412334022
,412334024
,413018039
,413775831
,413775832
,413775835
,413251550
,413251551
,413775843
,413018044
,413382660
,413775887
,413775889
,413775891
,413775893
,413775898
,413251615
,566868001
,566868002
,566868003
,566868004
,566868007
,566868009
,566868010
,566868011
,566868013
,566868014
,477083701
,413907002
,413907004
,413907005
"76,000",412072000
76005,412072000
,413382721
,413382722
,413382723
,413775949
,412072013
,413907025
,413775973
,413775978
,413775979
,413251690
,413251691
,413251695
,413775991
,413907063
,412465276
,413382780
,413382781
,413382782
"54,200",413776000
,413776002
,413776013
,413776017
"52,600",357284000
,413907106
,357284010
,357284011
,412596398
"182,600",353614000
,413251761
,413251762
,413251768
,413251769
,413776061
,160282826
,413907171
,413513960
,413907176
,413513961
,413513963
,413513964
,220601143
,413513965
,413513967
,413539128
,413513970
,413907189
,413539129
,413513976
,413513977
1686,413907194
,413513979
,413513978
,412465402
,477083902
,477083903
,564640010
,512342288
,413251867
,334215524
,229489004
"6,200",413383020
,229489006
,229489007
,413383022
,413251950
,413776243
,413776244
"180,800",373275000
,608680313
,373275001
,373275002
,373275003
,373275004
,373275006
,373275007
2053,413907359
,419543469
,416004527
"57,000",356760000
,413383111
,413383118
,413514190
,413383119
"81,400",353090000
,608680407
,351255000
,351255001
"297,400",413121000
297376,413121000
2043,413907446
,413907453
,354794001
,412465694
,511294003
,413776437
,413776439
,413907543
,371047000
"80,000",414694000
,414694003
,413383283
,477477502
,413383295
,413383310
,413383311
,413776531
,413383320
,413383321
,413383322
,413383323
,413383324
,413383326
,413383327
,477608606
,96058021
,100907690
,413383370
,413383371
,413383374
,413383375
,412465870
,413383386
,413383387
,412465904
,352566001
,413383410
,413383411
,413383414
,413383415
,413383418
,413383419
,413383420
,413383421
,413383422
,413383423
,413776638
,413907711
"29,400",413383430
,413907718
,414432006
,413383431
,413907721
,416004872
,413383438
,413514511
,413383439
,414432017
,413383446
,413776665
,413776666
,413776668
,413907751
,413907774
,413383490
,413383491
,413383494
,413383495
"72,500",414301000
,414301001
,414301002
,413383499
,414301004
,413252430
,413252431
,414301006
,414301007
,413383506
,413383507
,413383503
,413383511
,312327000
,414301018
,312327003
,413776731
,413514590
,413252447
,413252446
,413383518
,413514591
,413252451
,413252450
,413383519
,413776734
,413252455
,413383530
,413383531
,413383534
,413383535
,413252463
,413252466
,413383546
,413383547
"72,600",422034300
,413383550
,413383551
,413776773
,477346701
,477346703
"48,700",414170000
48661,414170000
,414170004
,414170015
,574340002
,441433001
,413776817
,441433017
,370392015
,370392016
,370392017
,376028117
,413383650
,413383671
,413514751
,413383679
,343260163
,566869001
,566869002
,566869003
,566869004
,413776917
,566869016
,413776933
,413383761
,413252690
,413383763
,413252691
,413252695
,413252699
,413252702
,413252703
,413776996
,413777001
,413777002
,413777003
,413777004
,413383790
,413777006
,413777056
,413777063
,843300011
,843300013
,843300014
,412466354
,413777088
,413777089
,413777096
,413777099
,413777101
,244301007
,353484002
,413777123
,353484007
,413252840
,413383921
,413383926
,413383928
,249675000
,245218555
,413252860
,413383932
,413252862
,413383936
,413777152
,413777155
,413777161
,413777165
,821280014
,413252882
,413777174
1392,413777175
,413383960
,413383961
,413383962
,413383963
,413383964
,413383965
,413383967
,413252895
,413383970
,413383971
,413383974
,413383975
,477871400
,413383978
,413383979
,413383982
,413383983
,413383986
,413383987
,812367161
,210615609
,812367163
,563068218
,413515080
,413515081
,413515082
,413515083
,413515084
,413515085
,413515086
,413515087
,413384010
,413384011
,413384015
,413515096
,413515097
,413515098
,413515099
,413384026
,356892001
"63,300",371441000
,371441001
,371441004
,371441005
,356892015
,371441016
,371441017
,371441018
,413777273
,765443456
,413777289
,413777295
,413384080
,413384081
,413777297
,413384082
,413384084
,413384089
,440516000
,440516004
,440516015
,413777329
,440516017
,413515190
,413515191
,413777341
,413515198
,413515199
,412466622
,413777347
,412466627
,413777358
"57,700",413122000
,413122001
,413122002
,413122003
,413122004
,422034901
,413777374
,413122015
,413777375
,100515301
,100515302
,100515303
,100515304
,100515305
,100515306
,100515307
,100515308
,100515309
,100515310
,412466662
,413777401
,412466685
,413384190
,352960001
,352960007
,414826000
,414826001
,414826002
,414826003
,100908562
,413253151
,413777443
,970178083
,100908588
,100908589
,100908592
,970178104
,413253180
,413777474
,371048008
,539999818
,477871700
,477871701
"59,100",414695000
,414695006
,477871710
1001,413777504
,477871711
6720,413777509
,413515375
"22,300",413384320
,413384321
,413384326
,413384331
,413384335
,413515410
,413777562
1450,413777575
,413777591
"203,100",210616000
,413777601
